Wire-Length,Wire-Width,Thickness,Inductance
0.00000144563859981079,0.000000118439588610492,0.0000000010002966093936,0.00000000107124890437472
0.00000144609271523179,0.0000000755389263588366,0.000000000951786095767083,0.00000000119864321499251
0.00000144609271523179,0.000000128879055146947,0.000000000993317331461532,0.00000000104792202691546
0.00000144700094607379,0.0000000390224921414838,0.00000000107637980285043,0.00000000138484962929248
0.0000014476821192053,0.000000140919400616474,0.000000000981298471022675,0.00000000102427736804405
0.0000014483632923368,0.000000136097476119266,0.0000000010899848628193,0.00000000103446682664317
0.0000014483632923368,0.000000166572038941618,0.00000000091694409009064,0.000000000978011547368181
0.00000144881740775781,0.0000000905158238471633,0.000000000971554673909726,0.00000000115023418212165
0.00000145131504257332,0.0000000518680990020448,0.000000000850468733787042,0.000000001310979663275
0.00000145199621570483,0.0000000452475966673788,0.000000000854475020599994,0.00000000135037976776084
0.00000145199621570483,0.0000000300440687276833,0.00000000110861137730033,0.00000000146353572259944
0.00000145222327341533,0.000000162473403118992,0.0000000010566202887051,0.000000000988141835526262
0.00000145222327341533,0.000000126236640522477,0.000000000959943693350017,0.00000000105949566971429
0.00000145381267738884,0.000000117402874843593,0.000000000939576891384625,0.00000000108155017833195
0.00000145472090823084,0.00000011910019226661,0.00000000111966945402387,0.00000000107790879446815
0.00000145926206244087,0.0000000917839899899289,0.000000000989854884487442,0.00000000115657544052608
0.00000145971617786187,0.000000100058412427137,0.000000000973131809442427,0.00000000113250060223743
0.00000146266792809839,0.000000133353801080355,0.00000000105841496017335,0.00000000105335254921845
0.00000146289498580889,0.000000151247962889492,0.00000000102977272865993,0.0000000010178468166556
0.0000014638032166509,0.0000000729543748283334,0.000000000954043031098361,0.00000000122678372776945
0.0000014638032166509,0.0000000548142948698386,0.000000000857067323831904,0.00000000130892543883836
0.0000014640302743614,0.0000000799075899533067,0.00000000112431022064882,0.00000000120039444895539
0.0000014642573320719,0.000000145413434247871,0.00000000102381768242439,0.00000000103025303112352
0.00000146607379375591,0.0000000422483596301157,0.00000000108982171086764,0.00000000138428540268075
0.00000146630085146641,0.0000000667774895474105,0.0000000010946528214362,0.00000000125408751480739
0.00000146630085146641,0.0000000272666402172918,0.000000000961901516769921,0.00000000150959027405651
0.00000146698202459792,0.0000000356037476729637,0.00000000102459718619343,0.00000000143437622944822
0.00000147016083254494,0.000000069762260811182,0.00000000101060237434004,0.0000000012459783041952
0.00000147084200567644,0.0000000633780327768792,0.000000000970747978148747,0.00000000127439562460081
0.00000147084200567644,0.0000000826271553697318,0.000000000902015686513871,0.00000000119851094212343
0.00000147152317880795,0.000000173785637989441,0.000000000888029938657796,0.000000000986159228165543
0.00000147152317880795,0.0000000638168279061251,0.00000000112967610705893,0.00000000127242635241544
0.00000147175023651845,0.000000115377666554765,0.00000000105338444166387,0.00000000110314648918394
0.00000147402081362346,0.000000165805352946562,0.00000000113859508041627,0.00000000100131746652916
0.00000147515610217597,0.0000000971363261818293,0.000000000960143101290933,0.00000000115610268358864
0.00000147538315988647,0.0000000938091982787561,0.00000000107788442640461,0.0000000011659972808757
0.00000147629139072848,0.000000106466750083926,0.000000000940963682973723,0.00000000113085820395208
0.00000147788079470199,0.00000015714035462508,0.00000000085006991790521,0.00000000102058608145485
0.00000147810785241249,0.000000155669667653432,0.000000000859614307077242,0.0000000010234686159359
0.000001479243140965,0.000000151489059114353,0.000000000999988433484909,0.00000000103203241995402
0.000001479243140965,0.0000000636818140202033,0.000000000897229895931883,0.00000000128229681651488
0.000001479697256386,0.0000000787647938474685,0.000000000941561906796472,0.00000000122117338283014
0.0000014799243140965,0.000000147139683217872,0.000000000961901516769921,0.00000000104108575209612
0.0000014799243140965,0.000000150746482741783,0.00000000100724869533372,0.00000000103403863498717
0.000001480605487228,0.000000115083529160436,0.000000000931319589831233,0.00000000111257079866217
0.00000148151371807001,0.0000000559088717307047,0.00000000107116800439467,0.00000000132146927115002
0.00000148196783349101,0.0000000681420941801202,0.00000000101799859614856,0.00000000126509059044185
0.00000148423841059603,0.0000000809250160222175,0.00000000109079155858028,0.00000000121744429088273
0.00000148469252601703,0.000000021557481612598,0.00000000112910507522813,0.00000000159686147844288
0.00000148491958372753,0.000000071806756797998,0.00000000103460383922849,0.00000000125295813643021
0.00000148582781456954,0.00000014210077211829,0.00000000106289257484664,0.0000000010562514855542
0.00000148650898770104,0.000000126781517990661,0.000000000852761925107578,0.00000000109031093244601
0.00000148764427625355,0.000000159560960722678,0.000000000927213599047823,0.0000000010246856264872
0.00000148855250709555,0.0000000698442335276345,0.00000000106887481307413,0.00000000126464403528622
0.00000148900662251656,0.000000087371929074984,0.000000000925264839625233,0.00000000120060293931777
0.00000149082308420057,0.000000110936674092837,0.00000000100480141605884,0.00000000113273828884426
0.00000149105014191107,0.000000174272652363659,0.000000000848664998321482,0.0000000010023297837122
0.00000149150425733207,0.0000000562319406720176,0.00000000107657014679403,0.00000000133066822452703
0.00000149377483443709,0.00000013883632923368,0.00000000094477056184576,0.00000000107045260255148
0.00000149513718070009,0.00000012676705221717,0.00000000111760286263619,0.00000000109776215785336
0.00000149513718070009,0.000000138050355540635,0.00000000091010077211829,0.00000000107341982391492
0.0000014960454115421,0.000000177667287209693,0.00000000111012506485183,0.0000000010006432633577
0.00000149740775780511,0.000000131294839320048,0.00000000105725476851711,0.00000000108979143253625
0.00000149763481551561,0.000000107055024872585,0.00000000105150819421979,0.00000000114952628258675
0.00000149831598864711,0.000000130402783288064,0.00000000102850376903592,0.00000000109268150137549
0.00000149854304635762,0.00000017425336466567,0.000000000943773522141179,0.00000000100870340222956
0.00000149967833491012,0.000000041211645863216,0.000000000874288918729209,0.00000000143150645397124
0.00000150035950804163,0.000000145201269569994,0.000000000965336771752068,0.00000000106334490486814
0.00000150240302743614,0.00000006546592608417,0.000000000946066713461715,0.00000000129866822535047
0.00000150285714285714,0.0000000506915494247261,0.000000000860629474776452,0.00000000137461615229476
0.00000150308420056764,0.000000177035615100559,0.00000000113782464064455,0.00000000100771499598402
0.00000150308420056764,0.0000000840206915494247,0.0000000011280173955504,0.00000000122551970295817
0.00000150399243140965,0.00000005981945249794,0.00000000110541178624836,0.00000000132605147367941
0.00000150421948912015,0.000000140070741904965,0.000000000994078707235938,0.00000000107729696931993
0.00000150421948912015,0.0000000510435499130223,0.00000000102649156163213,0.00000000137314887887321
0.00000150444654683065,0.00000014230811487167,0.00000000113857695242164,0.00000000107257243392763
0.00000150671712393567,0.000000133729911191137,0.000000000965681203650014,0.00000000109321321317829
0.00000150671712393567,0.000000167526779992065,0.000000000889525498214667,0.00000000102739391043931
0.00000150739829706717,0.000000159392193365276,0.00000000113928394421216,0.00000000104209440789814
0.00000150876064333018,0.000000129708426160466,0.000000000914542130802332,0.00000000110417915920604
0.00000150876064333018,0.0000000472872707296976,0.000000000974944608905301,0.00000000140094200031348
0.00000150944181646168,0.0000000977583544419691,0.00000000101946696371349,0.00000000118774810230793
0.00000150966887417219,0.0000000516704000976592,0.00000000112471810052797,0.00000000137506382643442
0.00000150966887417219,0.000000158958220160527,0.000000000964022492141484,0.00000000104522857053893
0.00000150966887417219,0.0000000684024781029695,0.0000000011138866237373,0.00000000129273616251137
0.0000015117123935667,0.000000140292550431837,0.0000000011324315622425,0.00000000108337931367336
0.0000015117123935667,0.0000000455899533066805,0.00000000100258073671682,0.00000000141483995531273
0.0000015123935666982,0.0000000613721121860409,0.000000000965962187566759,0.0000000013282553765414
0.00000151375591296121,0.000000150023194067202,0.000000000969705618457594,0.00000000106585281479497
0.00000151534531693472,0.0000000845414593951232,0.000000000939205267494736,0.00000000123678339954517
0.00000151602649006623,0.0000000741839655751213,0.000000000948949064607685,0.00000000127613438169006
0.00000151625354777673,0.000000172758568071535,0.00000000109046525467696,0.00000000102637735240549
0.00000151716177861873,0.000000168486342967009,0.00000000092660631122776,0.00000000103481404461534
0.00000151761589403974,0.0000000732629779961547,0.000000000970068178350169,0.00000000128140383356324
0.00000151807000946074,0.000000155380352183599,0.00000000108873403118992,0.00000000105916357276863
0.00000151852412488174,0.000000028153874324778,0.000000000865170537430952,0.00000000156558625814713
0.00000151852412488174,0.0000000310470290231025,0.000000000863185522019105,0.00000000153687148304937
0.00000151875118259224,0.000000085978392895291,0.00000000112720163579211,0.00000000123458926596186
0.00000151875118259224,0.000000135374187444685,0.000000000880869380779443,0.00000000110088613295343
0.00000152147587511826,0.0000000665171056245613,0.000000000899142399365215,0.00000000131443358111032
0.00000152192999053926,0.000000163664418469802,0.00000000106039091158788,0.00000000104733006205785
0.00000152261116367077,0.000000103544663838618,0.00000000104590664387951,0.00000000118356474626111
0.00000152374645222327,0.0000000925506759849849,0.000000000937881923886837,0.00000000121837187389072
0.00000152374645222327,0.000000177971068453017,0.000000000860140018921476,0.00000000102452528332472
0.00000152420056764428,0.0000000474415723136082,0.00000000096969655446028,0.00000000141742685782812
0.00000152465468306528,0.000000162478225043489,0.000000000987915189062166,0.000000001052020002838
0.00000152465468306528,0.000000152361827448347,0.000000000921784264656514,0.00000000107117678154233
0.00000152601702932829,0.00000017684273812067,0.00000000106755146946623,0.00000000102802908662273
0.00000152624408703879,0.0000000895273293252358,0.000000000996933866389966,0.00000000123056500311755
0.00000152647114474929,0.000000027527024140141,0.00000000105788924832911,0.00000000157994871278898
0.00000152669820245979,0.0000000294220404675436,0.00000000106482320627461,0.00000000156064495944891
0.0000015273793755913,0.000000117523422956023,0.000000000883815179906613,0.00000000115092693457349
0.0000015276064333018,0.0000000412887966551714,0.000000000969886898403882,0.00000000146252350709458
0.0000015280605487228,0.00000012317471846675,0.00000000113240437025056,0.00000000113697732324717
0.00000153214758751183,0.000000080076357310709,0.000000000897791863765374,0.00000000127022845946347
0.00000153282876064333,0.000000144588885158849,0.00000000111737626270333,0.00000000109372541438376
0.00000153509933774834,0.000000167763054292428,0.00000000111766631061739,0.00000000105151012306377
0.00000153578051087985,0.000000170675496688742,0.000000000965826227607044,0.00000000104725270579836
0.00000153736991485336,0.0000000889390545365764,0.00000000110111545152135,0.00000000124336622507476
0.00000153736991485336,0.000000123169896542253,0.000000000863285225989563,0.00000000114640388039613
0.00000153782403027436,0.000000147154148991363,0.000000000857810571611682,0.00000000109354334080968
0.00000153850520340587,0.00000017259462263863,0.00000000112117407757805,0.00000000104603860864253
0.00000154054872280038,0.000000135928708761864,0.000000000890431897946104,0.00000000111974188802324
0.0000015435004730369,0.000000103245704519791,0.00000000107682393871883,0.00000000120472495503578
0.0000015437275307474,0.0000000342536088137455,0.00000000106699856563005,0.00000000153624031371282
0.00000154486281929991,0.0000000743382671590319,0.00000000108378508865627,0.00000000130499178737192
0.00000154531693472091,0.0000000865184484389783,0.000000000892144993438521,0.00000000126040909001328
0.00000154826868495743,0.000000143889706106754,0.00000000111115836054567,0.00000000110925141835395
0.00000155053926206244,0.00000016340885647145,0.000000000973539689321574,0.00000000107328466672135
0.00000155099337748344,0.000000155443037202063,0.00000000109530542924284,0.00000000108850404431189
0.00000155122043519395,0.0000000216876735740226,0.00000000100552653584399,0.00000000168187935141668
0.00000155144749290445,0.0000000786394238105411,0.00000000113830503250221,0.00000000129463302087458
0.00000155167455061495,0.0000000941129795220802,0.000000000964883571886349,0.00000000124110248699455
0.00000155190160832545,0.000000157612903225806,0.00000000112862468337046,0.00000000108507957009781
0.00000155235572374645,0.000000109904782250435,0.000000000864499801629688,0.00000000119505762520051
0.00000155326395458846,0.000000110493057039094,0.000000000918004577776421,0.00000000119416962423929
0.00000155349101229896,0.0000000213646046327097,0.00000000101167192602313,0.00000000168914963749328
0.00000155371807000946,0.000000075640186773278,0.000000000969578722495193,0.00000000130942664118957
0.00000155508041627247,0.0000000951930906094546,0.00000000112027674184393,0.00000000124053896415638
0.00000155598864711447,0.000000107739738151189,0.000000000948087984862819,0.0000000012043805112163
0.00000155598864711447,0.0000000637541428876614,0.00000000108861619922483,0.00000000136315879020953
0.00000155598864711447,0.0000000269676808984649,0.000000000967484939115574,0.00000000162356207141351
0.00000155621570482498,0.0000000351022675252541,0.00000000113855882442702,0.00000000154319890717423
0.00000155644276253548,0.0000000398807947019867,0.00000000110232096316416,0.00000000150540086161191
0.00000155666982024598,0.000000125474776451918,0.00000000109806994842372,0.00000000115841329808154
0.00000155780510879849,0.000000146763573107089,0.00000000105468059327982,0.00000000111208729789171
0.00000155780510879849,0.0000000328311410870693,0.00000000113128949858089,0.00000000156521963943992
0.00000155848628192999,0.0000000523888668477432,0.00000000105792550431837,0.00000000142557719168383
0.000001559394512772,0.000000120151371807001,0.00000000109821497238075,0.0000000011741389347977
0.000001559848628193,0.0000000825789361247597,0.00000000102849470503861,0.00000000128885249966088
0.0000015600756859035,0.000000164296090578936,0.00000000086643043305765,0.00000000108031134837247
0.00000156189214758751,0.000000174320871608631,0.000000000990362468337046,0.00000000106374972073544
0.00000156234626300851,0.0000000658998992889187,0.00000000110610971404157,0.00000000135983317380054
0.00000156234626300851,0.000000140220221564379,0.0000000010994476760155,0.00000000112997725816667
0.00000156325449385052,0.0000000412695089571825,0.000000000989356364635151,0.00000000150381954250345
0.00000156484389782403,0.0000000831045258949553,0.00000000106888387707144,0.00000000129188241497747
0.00000156507095553453,0.000000110555742057558,0.000000000994812891018403,0.00000000120519406571909
0.00000156529801324503,0.0000000999426862392041,0.000000000905985717337565,0.00000000123650942010596
0.00000156620624408704,0.0000000912342905972472,0.000000000879437269203772,0.00000000126539426138159
0.00000156666035950804,0.000000113603198339793,0.00000000103010809656056,0.00000000119832718646818
0.00000156779564806055,0.0000000516607562486648,0.00000000110225751518296,0.00000000143995267646375
0.00000156847682119205,0.0000001607326883755,0.00000000112414706869716,0.00000000109396835069186
0.00000156847682119205,0.000000152554704428236,0.000000000860511642811365,0.00000000111039383163179
0.00000156870387890255,0.0000000625727713858455,0.00000000110407937864315,0.00000000138246842492402
0.00000156870387890255,0.0000001232615131077,0.000000000847015350810266,0.00000000117579941800651
0.00000156915799432356,0.0000000579967650379955,0.00000000085403088473159,0.00000000140747778161504
0.00000156983916745506,0.00000013021955015717,0.00000000107734965056307,0.00000000115951691972731
0.00000157006622516556,0.0000000493799859614856,0.000000000976131992553484,0.00000000145704292514189
0.00000157233680227058,0.000000167136204107791,0.00000000102980898464919,0.00000000108567267957487
0.00000157233680227058,0.000000122625019074068,0.00000000106896545304727,0.00000000118027060447573
0.00000157256385998108,0.000000118179204687643,0.00000000112390234076968,0.0000000011916569108683
0.00000157324503311258,0.000000155833613086337,0.00000000108671275978881,0.00000000110775242092916
0.00000157324503311258,0.000000091113742484817,0.00000000106284725486007,0.00000000127226171838971
0.00000157347209082308,0.000000104161870174261,0.000000000844876247444075,0.00000000123205318918631
0.00000157483443708609,0.000000152819910275582,0.00000000106783245338298,0.0000000011151934668909
0.0000015755156102176,0.0000000423303323465682,0.000000000925246711630604,0.00000000151076034092571
0.0000015759697256386,0.0000000286312448500015,0.00000000100211847285379,0.0000000016298914992834
0.00000157733207190161,0.00000011806347849971,0.00000000113260377819147,0.00000000119648742418607
0.00000157755912961211,0.000000163669240394299,0.00000000109646562089908,0.00000000109659285973973
0.00000157801324503311,0.000000173997802667318,0.000000000953970519119846,0.00000000107852086362546
0.00000157846736045412,0.000000112103579821162,0.000000000963097964415418,0.00000000121396406363909
0.00000158028382213813,0.000000163505294961394,0.00000000104781914731285,0.0000000010994180945676
0.00000158164616840114,0.000000150471633045442,0.00000000104770131534776,0.00000000112615306726998
0.00000158505203405866,0.0000000987998901333659,0.00000000104534467604602,0.00000000125915805126968
0.00000158596026490066,0.0000000922661824396497,0.00000000112034925382244,0.00000000128098194751708
0.00000158664143803217,0.000000117205175939207,0.00000000101338502151555,0.00000000120795439599082
0.00000158686849574267,0.000000141705374309519,0.00000000105393734550005,0.00000000114940429203427
0.00000158777672658467,0.000000149690481276894,0.000000000906130741294595,0.00000000113361885369092
0.00000158823084200568,0.0000000513521530808435,0.00000000092695980712302,0.00000000146570935036058
0.00000158913907284768,0.0000000267989135410627,0.000000000876482406079287,0.0000000016677834705347
0.00000159027436140019,0.0000000523744010742515,0.00000000105701910458693,0.00000000146111844697895
0.00000159027436140019,0.0000000860458998382519,0.000000000863221778008362,0.0000000013078926460072
0.00000159072847682119,0.0000000538933072908719,0.00000000097156373790704,0.00000000145326722371425
0.00000159095553453169,0.000000170892483291116,0.00000000111260860011597,0.00000000109517456743606
0.0000015918637653737,0.0000000244265266884365,0.00000000101311310159612,0.00000000169790454508008
0.0000015920908230842,0.0000000471860103152562,0.000000000941317178868984,0.00000000149620130186084
0.0000015925449385052,0.000000145066255684072,0.000000000880923764763329,0.00000000114773867998666
0.0000015925449385052,0.000000124925077059236,0.000000000938507339701529,0.00000000119399496141537
0.00000159436140018921,0.00000017342399365215,0.0000000010477919553209,0.00000000109375437476763
0.00000159481551561022,0.0000000332844019898068,0.000000000949918912320322,0.00000000160732827911997
0.00000159504257332072,0.0000000907954954680014,0.000000000897248023926511,0.00000000129587887105822
0.00000159708609271523,0.000000162092471083712,0.0000000011322412182989,0.00000000111693731005708
0.00000159708609271523,0.0000000410621662038026,0.000000000856414716025269,0.00000000154573026713627
0.00000159799432355724,0.0000000901107821893979,0.000000000902804254280221,0.00000000130120598886774
0.00000159890255439924,0.000000050898892178106,0.00000000097063014618366,0.00000000148018054381847
0.00000159912961210974,0.000000121501510666219,0.000000000897501815851314,0.00000000120900037556346
0.00000159912961210974,0.0000001688479873043,0.00000000101490777306436,0.00000000110631335805547
0.00000159935666982025,0.000000119177343058565,0.000000000910798699911496,0.00000000121521022962958
0.00000160094607379376,0.0000000841074861903745,0.000000000970766106143376,0.00000000132552030617087
0.00000160140018921476,0.000000111428510391552,0.0000000008475410626545,0.00000000123835959183285
0.00000160321665089877,0.0000000795652333140049,0.000000000937365276039918,0.00000000134537056585026
0.00000160571428571429,0.000000149893002105777,0.00000000107261824396496,0.00000000114918787260748
0.0000016073036896878,0.0000000570564897610401,0.000000000872312967314676,0.00000000145438512196391
0.0000016082119205298,0.0000000539752800073244,0.00000000105216080202643,0.00000000147178435196281
0.0000016086660359508,0.000000104726035340434,0.00000000103570964690085,0.00000000126435130074848
0.00000161025543992431,0.000000106196722312082,0.00000000113237717825861,0.00000000126124626778737
0.00000161025543992431,0.000000143460554826502,0.000000000997069826349681,0.00000000116722891477712
0.00000161184484389782,0.0000000636094851527451,0.000000000937809411908322,0.00000000142481727583511
0.00000161388836329234,0.000000111515305032502,0.000000000971264625995666,0.0000000012498896497236
0.00000161411542100284,0.0000000413563035981323,0.000000000942776482436598,0.00000000156271591129489
0.00000161411542100284,0.000000157752739036225,0.000000000920895992919706,0.00000000114111857278854
0.00000161525070955535,0.0000000696127811517686,0.00000000104708496353038,0.00000000139954754629905
0.00000161615894039735,0.000000170087221900082,0.000000000907961668752098,0.00000000111934083741068
0.00000161661305581835,0.000000110951139866329,0.000000000902414502395703,0.00000000125433305327922
0.00000161729422894986,0.000000142438306833094,0.000000000977274056215094,0.00000000117600888343646
0.00000161752128666036,0.000000159749015778069,0.000000000959907437360759,0.00000000114016112988286
0.00000161911069063387,0.0000000461685842463454,0.00000000091478685872982,0.00000000153406170338814
0.00000161933774834437,0.000000151469771416364,0.00000000100518210394604,0.00000000115846252831339
0.00000161979186376537,0.000000100627399517808,0.000000000996806970427564,0.00000000128803922749002
0.00000162070009460738,0.0000000389405194250313,0.00000000108961323892941,0.00000000158817214957764
0.00000162092715231788,0.00000015556840723899,0.000000000877724173711356,0.00000000115175317418859
0.00000162160832544939,0.000000167994506668294,0.00000000107695083468123,0.00000000112776434983534
0.0000016234247871334,0.0000000354639118625446,0.000000000843842951750237,0.00000000162290777564934
0.0000016245600756859,0.000000066719626453444,0.00000000108167317728202,0.0000000014227526627332
0.0000016245600756859,0.000000123338663899655,0.000000000903456862086856,0.00000000122849231785257
0.00000162546830652791,0.0000000363800775170141,0.00000000113540455336161,0.00000000161477371809137
0.00000162569536423841,0.000000038260628070925,0.000000000904381389812922,0.00000000160112745237879
0.00000162569536423841,0.0000000913162633136998,0.000000000846589342936491,0.00000000132525108047052
0.00000162660359508042,0.00000017487539292581,0.000000000864146305734428,0.00000000111992982393017
0.00000162683065279092,0.000000143634144108402,0.000000000851393261513108,0.0000000011824477840265
0.00000162864711447493,0.0000000217551805169836,0.000000000872874935148167,0.00000000178257604802352
0.00000162932828760643,0.0000000452283089693899,0.000000000857837763603626,0.00000000155271064832668
0.00000162955534531693,0.000000142934965056307,0.00000000101624018066958,0.00000000118614640498072
0.00000162978240302744,0.0000000530060731833857,0.00000000110598281807917,0.00000000150126187387482
0.00000163023651844844,0.0000000847680898464919,0.00000000104220853297525,0.00000000135285270290143
0.00000163114474929044,0.000000025877925962096,0.000000000938471083712271,0.00000000173059414049651
0.00000163273415326395,0.0000000860892971587268,0.000000000920252449110386,0.00000000135094091106229
0.00000163318826868496,0.000000131323770867031,0.00000000113462504959258,0.00000000121616825746653
0.00000163409649952696,0.000000167681081575976,0.00000000102960957670827,0.00000000113958039572167
0.00000163432355723746,0.000000140143070772423,0.00000000110589217810602,0.00000000119662678841827
0.00000163455061494797,0.000000126950285348064,0.00000000103674294259468,0.00000000122847650542622
0.00000163500473036897,0.0000000767829828791162,0.000000000909937620166631,0.00000000138988625829375
0.00000163636707663198,0.0000000564199957274087,0.0000000010491152989288,0.00000000148908839405638
0.00000163750236518448,0.0000000925313882869961,0.00000000101054799035615,0.00000000133241344550485
0.00000163863765373699,0.000000111737113559374,0.000000000973068361461226,0.00000000127332661284916
0.00000163886471144749,0.0000000753894466994232,0.0000000008505684377575,0.00000000140005491081305
0.000001639545884579,0.000000096292489394818,0.00000000105197952208014,0.00000000132158405413613
0.0000016406811731315,0.0000000637059236426893,0.00000000103441349528489,0.00000000145510329586066
0.00000164113528855251,0.0000000628910184026612,0.00000000105778048036134,0.00000000145959845326108
